order_id,user_id,restaurant_id,post_id,delivery_person_id,order_timestamp,pickup_time,delivery_latitude,delivery_longitude,status,total_price,time_taken_minutes,city_id
215,4590,133,,42,2025-03-19 18:30:44,2025-03-19 18:48:44,36.83857321190551,10.221494145081806,Completed,15.98,20,23
216,1024,139,,88,2025-03-16 16:12:18,2025-03-16 16:28:18,36.84872719887678,10.157939460491482,Cancelled,33.56,25,23
217,2504,18,,6,2025-02-22 18:34:16,2025-02-22 18:47:16,36.80759452759433,10.136989431641366,Completed,35.31,29,23
218,2628,141,,87,2025-03-07 15:10:23,2025-03-07 15:28:23,36.7387175224046,10.216949423181093,Completed,45.33,25,3
219,1157,69,,9,2025-03-13 14:18:53,2025-03-13 14:28:53,35.85763430809319,10.562173670447475,Completed,34.7,27,20
220,365,20,,56,2025-03-24 11:45:56,2025-03-24 11:58:56,35.218594524918345,8.784737570798836,Completed,27.85,53,9
221,187,5,1090,67,2025-02-24 16:16:13,2025-02-24 16:35:13,36.80025883283343,10.199636263732597,Completed,23.92,31,23
222,4477,188,,36,2025-01-17 14:35:10,2025-01-17 14:51:10,35.06338533716312,9.486076178513622,Completed,39.38,26,18
223,1416,52,4743,43,2025-03-24 15:58:06,2025-03-24 16:17:06,34.75765437705389,10.798322303821507,Completed,34.53,28,17
224,1613,132,3013,67,2025-03-01 15:16:07,2025-03-01 15:35:07,36.79720744765483,10.168932696462253,Completed,30.3,25,23
225,2011,167,,77,2025-01-07 12:00:43,2025-01-07 12:18:43,35.47517319681433,10.105622659476946,Cancelled,21.87,32,12
226,1417,114,,29,2025-03-02 19:46:53,2025-03-02 20:06:53,34.781939108435964,10.757092312719118,Completed,18.12,25,17
227,1731,188,,36,2025-01-28 18:44:42,2025-01-28 19:02:42,35.075155197597255,9.489305427754301,Completed,19.11,23,18
228,423,20,,56,2025-01-23 18:12:06,2025-01-23 18:28:06,35.21676660732262,8.794611176974039,Completed,25.1,42,9
229,1455,122,,11,2025-02-28 20:10:27,2025-02-28 20:27:27,36.76514547782195,10.159137934836783,Completed,44.62,26,23
230,3737,109,3477,17,2025-01-30 13:10:30,2025-01-30 13:30:30,36.753718814530394,10.145176681394345,Completed,26.01,22,23
231,584,113,,52,2025-02-20 10:51:55,2025-02-20 11:06:55,34.44700004569078,8.757185101609986,Completed,21.09,37,6
232,1272,149,,39,2025-03-14 15:17:26,2025-03-14 15:33:26,36.39142447370247,10.142370881290548,Completed,45.66,28,24
233,1080,186,1471,94,2025-02-06 16:28:10,2025-02-06 16:43:10,36.064244061887834,9.3365660295014,Cancelled,33.45,34,19
234,3589,47,,52,2025-01-03 12:10:30,2025-01-03 12:24:30,34.42492053195798,8.830870628379891,Completed,29.62,23,6
235,169,85,,1,2025-02-19 13:28:15,2025-02-19 13:40:15,36.482790997432545,10.785205963719099,Cancelled,47.78,31,16
236,513,91,893,9,2025-02-18 16:53:32,2025-02-18 17:13:32,35.857722099904876,10.566101940626321,Completed,20.45,27,20
237,4946,53,4771,19,2025-02-05 13:50:25,2025-02-05 14:04:25,36.822665389385776,10.177274579561386,Completed,39.76,29,23
238,1625,168,4039,17,2025-03-19 17:28:33,2025-03-19 17:46:33,36.801449295054546,10.139823654532172,Completed,25.63,18,23
239,760,80,,83,2025-02-24 12:29:30,2025-02-24 12:43:30,36.848834565326015,10.148958076884647,Completed,15.22,32,23
240,499,177,773,57,2025-02-27 18:01:49,2025-02-27 18:13:49,36.814036655475874,10.139060376882192,Completed,43.23,26,23
241,4777,134,1258,13,2025-02-16 17:28:32,2025-02-16 17:46:32,36.81409381021179,10.16386145431997,Completed,22.25,22,13
242,3680,197,4909,76,2025-03-22 11:56:12,2025-03-22 12:06:12,36.219407341788255,8.67130842091687,Completed,40.49,36,11
243,1786,30,,17,2025-01-16 18:03:49,2025-01-16 18:15:49,36.8289378467641,10.137464888478808,Completed,30.27,17,23
244,2465,58,,60,2025-01-31 20:40:48,2025-01-31 20:53:48,36.80925507645231,10.139524925453602,Completed,28.18,30,23
245,706,155,,56,2025-01-03 15:55:37,2025-01-03 16:13:37,35.85270066148867,10.629273163154943,Completed,16.83,43,20
246,1673,22,,81,2025-03-13 19:54:13,2025-03-13 20:11:13,36.472255680195744,10.724180216930225,Completed,33.51,44,16
247,575,189,,52,2025-03-25 17:47:06,2025-03-25 17:59:06,34.45886941237937,8.806390426353454,Completed,34.54,19,6
248,1830,154,4401,94,2025-01-20 15:54:30,2025-01-20 16:08:30,36.10235107700988,9.33863324933144,Completed,24.57,29,19
249,926,160,,64,2025-01-06 19:49:33,2025-01-06 20:09:33,36.42570611304741,10.766220632685766,Completed,31.22,21,16
250,4630,172,,52,2025-02-19 15:04:53,2025-02-19 15:18:53,34.38137581456669,8.745913407478211,Cancelled,19.24,40,6
251,2675,128,,8,2025-02-02 13:20:01,2025-02-02 13:38:01,33.86351895008589,10.044309957391581,Completed,36.15,24,5
252,1290,184,4845,70,2025-01-04 13:29:32,2025-01-04 13:39:32,36.7710753285652,10.148608353379473,Completed,46.84,27,23
253,1462,60,,76,2025-01-20 16:47:10,2025-01-20 17:05:10,36.19392839191381,8.724578383853757,Completed,38.49,34,11
254,2505,172,,52,2025-03-23 18:04:15,2025-03-23 18:15:15,34.39073246042279,8.754975749483362,Completed,41.49,35,6
255,1786,94,,26,2025-02-03 12:56:08,2025-02-03 13:11:08,35.67806999745369,10.116451562597248,Completed,31.73,29,8
256,4723,20,,24,2025-03-15 13:00:47,2025-03-15 13:18:47,35.20700995372116,8.788073151125289,Completed,30.81,25,9
257,3669,113,,52,2025-01-19 09:59:45,2025-01-19 10:18:45,34.45665396931526,8.759905736702855,Completed,20.47,27,6
258,4169,156,,58,2025-02-26 10:23:08,2025-02-26 10:42:08,36.831695218454975,10.197404898626019,Completed,16.74,25,23
259,787,154,,94,2025-01-27 13:34:43,2025-01-27 13:46:43,36.10454744025677,9.342551059516287,Completed,34.56,22,19
260,1516,182,3152,98,2025-01-07 12:24:53,2025-01-07 12:44:53,32.92463586989557,10.426897132255949,Completed,34.35,27,21
261,4371,190,1140,97,2025-01-30 12:31:24,2025-01-30 12:45:24,35.78721511603613,10.760621352205474,Completed,39.11,26,15
262,3391,145,,21,2025-01-11 15:50:36,2025-01-11 16:05:36,36.826694840874026,10.231601476816092,Completed,11.66,30,23
263,3444,36,,1,2025-01-04 13:19:10,2025-01-04 13:29:10,36.47419486063036,10.742568774414176,Completed,15.06,15,16
264,567,166,,69,2025-01-26 19:54:48,2025-01-26 20:04:48,36.85677415865089,10.184999226657181,Completed,26.87,30,23
265,3187,94,,20,2025-02-13 14:11:16,2025-02-13 14:29:16,35.68844985968242,10.123713986225194,Completed,46.15,29,8
266,2133,77,,91,2025-02-25 11:38:30,2025-02-25 11:49:30,36.785964660350494,10.154717455447875,Completed,23.69,26,23
267,4007,191,,29,2025-03-22 12:17:38,2025-03-22 12:36:38,34.74851055755403,10.776263818754078,Completed,46.03,45,17
268,4190,150,,75,2025-02-10 12:31:23,2025-02-10 12:43:23,36.87300050997437,10.15649376375535,Completed,46.85,30,1
269,1714,157,,20,2025-01-12 18:45:22,2025-01-12 18:56:22,33.93628349030446,8.152175627788171,Completed,36.25,28,22
270,384,123,,39,2025-03-08 21:47:52,2025-03-08 22:00:52,36.39288839858127,10.10814982597899,Cancelled,15.2,23,24
271,3390,169,,45,2025-01-05 19:53:38,2025-01-05 20:08:38,36.75157601250491,10.1611102459073,Completed,42.31,27,3
272,1084,113,,52,2025-03-13 12:52:17,2025-03-13 13:07:17,34.44949013757483,8.744871050680754,Completed,45.07,28,6
273,779,190,692,90,2025-01-14 21:34:20,2025-01-14 21:48:20,35.783560839160884,10.762252066450468,Completed,45.68,41,15
274,2189,5,,19,2025-02-04 13:34:15,2025-02-04 13:49:15,36.79577397696938,10.192959358597536,Completed,43.85,23,23
275,3281,80,2644,57,2025-01-21 12:19:51,2025-01-21 12:29:51,36.8425298029445,10.142246129303773,Completed,35.14,28,23
276,76,142,,76,2025-02-27 20:17:06,2025-02-27 20:34:06,36.20502183079598,8.666856662429659,Completed,38.26,24,11
277,3444,189,,52,2025-02-15 13:32:33,2025-02-15 13:42:33,34.47043800241597,8.79575771464007,Completed,37.61,33,6
278,3464,146,,1,2025-01-26 19:53:14,2025-01-26 20:13:14,32.956677275005994,10.477063344121005,Completed,20.32,31,21
279,344,67,,39,2025-01-12 19:13:38,2025-01-12 19:33:38,36.38511765703058,10.158634737142433,Completed,37.25,27,24
280,821,8,,7,2025-01-31 11:13:51,2025-01-31 11:32:51,36.82728181277136,10.212232007190613,Completed,43.93,20,23
281,3226,32,2019,46,2025-01-29 13:57:47,2025-01-29 14:17:47,35.83650270771787,10.579338795463292,Completed,21.42,24,20
282,4960,98,,94,2025-03-26 21:43:07,2025-03-26 22:02:07,36.12121127817073,9.375085319612943,Completed,40.26,26,19
283,3902,36,,82,2025-01-28 18:32:24,2025-01-28 18:51:24,36.478121412036764,10.74965996587736,Cancelled,291.25,34,16
284,1928,152,,51,2025-02-23 18:56:04,2025-02-23 19:11:04,36.76892110031391,10.155210514527324,Completed,31.2,20,13
285,300,64,2678,48,2025-02-01 11:15:52,2025-02-01 11:33:52,36.751468455100984,10.166568080819257,Completed,13.55,15,3
286,2439,36,,81,2025-01-19 15:06:46,2025-01-19 15:22:46,36.46979640205089,10.751075527289709,Completed,28.41,30,16
287,2863,42,,54,2025-01-03 13:36:09,2025-01-03 13:46:09,36.78925279316113,10.211059062957588,Completed,25.0,15,23
288,3607,94,,20,2025-03-04 19:08:32,2025-03-04 19:27:32,35.68805709375458,10.121865789132913,Completed,18.83,16,8
289,1696,65,,14,2025-02-08 18:59:50,2025-02-08 19:11:50,36.832819313759465,10.227105659297811,Completed,35.67,24,23
290,4346,128,,93,2025-02-21 13:33:35,2025-02-21 13:43:35,33.849755697686,10.04312662560251,Completed,37.13,23,5
291,2718,16,,35,2025-01-31 14:43:02,2025-01-31 15:03:02,36.840200219069374,10.19722652596256,Completed,15.13,24,13
292,210,87,,39,2025-03-19 12:46:31,2025-03-19 13:05:31,36.44572999514921,10.128256717038875,Completed,25.42,22,24
293,714,164,356,87,2025-01-04 10:19:32,2025-01-04 10:31:32,36.80328126417477,10.264679601312734,Completed,34.35,42,3
294,3006,136,,70,2025-01-03 20:53:55,2025-01-03 21:09:55,36.850467240411184,10.190929781302122,Completed,46.23,26,23
295,2410,8,,6,2025-01-16 13:24:02,2025-01-16 13:41:02,36.82137368674193,10.21868867008474,Completed,26.35,28,23
296,689,192,,34,2025-01-11 19:18:28,2025-01-11 19:31:28,36.784729466172884,10.179927889956197,Completed,40.6,27,3
297,4227,132,,28,2025-01-05 18:25:07,2025-01-05 18:40:07,36.796898089966014,10.157929446796087,Cancelled,38.77,25,23
298,3090,47,592,52,2025-03-25 19:20:16,2025-03-25 19:37:16,34.422018370831495,8.828022027806782,Completed,47.65,25,6
299,3338,4,1541,35,2025-02-21 18:57:53,2025-02-21 19:15:53,36.81665386457398,10.211458035761858,Completed,24.36,32,13
300,1341,174,,51,2025-03-19 19:50:34,2025-03-19 20:10:34,36.79311701853697,10.16781957355771,Completed,25.49,27,13
301,670,199,1829,26,2025-03-01 20:55:59,2025-03-01 21:08:59,35.71047830021963,10.090277627053942,Completed,42.37,35,8
302,403,29,1335,67,2025-03-16 11:23:38,2025-03-16 11:41:38,36.79224259653231,10.143171903122195,Completed,13.27,22,23
303,3643,62,,29,2025-01-14 19:56:55,2025-01-14 20:12:55,34.73355154083263,10.802249813509343,Completed,30.69,47,17
304,4623,136,,21,2025-03-10 10:19:30,2025-03-10 10:39:30,36.84646174195194,10.205636154425617,Completed,11.25,25,23
305,1916,198,,28,2025-01-25 08:53:30,2025-01-25 09:04:30,36.819799889335336,10.164531310223358,Completed,37.05,40,23
306,403,137,4150,48,2025-02-25 19:00:57,2025-02-25 19:17:57,36.77174422784766,10.183177805885828,Completed,10.95,16,3
307,4103,89,630,21,2025-02-01 18:37:33,2025-02-01 18:56:33,36.75780647211055,10.22331122427901,Completed,15.11,28,23
308,533,152,3274,12,2025-01-01 13:35:26,2025-01-01 13:48:26,36.765229341982135,10.14957215173424,Completed,10.59,15,13
309,3310,36,1130,64,2025-02-12 10:54:21,2025-02-12 11:10:21,36.46683913903849,10.74971231367466,Cancelled,38.71,24,16
310,1925,118,,23,2025-03-07 13:39:38,2025-03-07 13:55:38,36.80592806902892,10.175795426398555,Completed,35.9,33,23
311,1738,27,2771,25,2025-02-09 12:25:45,2025-02-09 12:45:45,36.76234087522524,10.210209317730044,Completed,48.51,23,23
312,2297,83,,8,2025-01-17 21:17:29,2025-01-17 21:30:29,33.92105209799936,10.091509914698026,Completed,40.15,30,5
313,1944,167,,77,2025-01-17 12:43:15,2025-01-17 12:58:15,35.4723587453675,10.104210966014818,Completed,31.02,26,12
314,3943,29,2091,7,2025-01-24 16:56:49,2025-01-24 17:10:49,36.78922080736013,10.130155391107863,Completed,38.25,15,23
315,2259,106,,34,2025-01-31 19:16:05,2025-01-31 19:32:05,36.7265744026891,10.169904333718069,Completed,11.71,31,3
316,4666,61,,93,2025-02-23 21:24:17,2025-02-23 21:42:17,33.827923032545584,10.08831651806021,Completed,48.39,28,5
317,3543,48,,42,2025-03-10 09:23:17,2025-03-10 09:39:17,36.812809625442625,10.173432149110797,Completed,24.09,23,23
318,1209,125,808,77,2025-03-17 12:46:50,2025-03-17 13:01:50,35.47750729573249,10.137293513715742,Completed,14.13,40,12
319,1167,18,3617,67,2025-02-16 17:39:45,2025-02-16 17:49:45,36.80090732962187,10.14542890772576,Cancelled,13.77,23,23
320,532,178,4898,60,2025-01-26 19:43:14,2025-01-26 19:58:14,36.85940196347066,10.218650425190006,Cancelled,17.11,23,23
321,1673,120,444,98,2025-03-24 13:24:38,2025-03-24 13:41:38,36.7974737176691,10.205639848655903,Cancelled,33.54,26,23
322,73,81,,2,2025-03-02 19:25:49,2025-03-02 19:36:49,35.77860062155727,10.826915039367561,Completed,17.43,29,15
323,4783,141,,100,2025-01-19 15:05:34,2025-01-19 15:19:34,36.7366794088891,10.22405585781695,Completed,24.7,39,3
324,4543,158,,6,2025-02-11 20:24:32,2025-02-11 20:40:32,36.79410838873373,10.168999029999904,Completed,14.09,20,23
325,519,2,,29,2025-01-12 09:00:43,2025-01-12 09:11:43,34.72903673432839,10.791875904146856,Completed,44.82,29,17
326,4172,128,,93,2025-01-31 10:25:12,2025-01-31 10:37:12,33.86588281716133,10.050575169745649,Completed,24.05,26,5
327,1240,87,,55,2025-03-06 18:24:53,2025-03-06 18:41:53,36.43542220786387,10.129101771790253,Completed,10.38,27,24
328,968,131,,32,2025-02-02 12:12:24,2025-02-02 12:26:24,36.48054220159357,8.756207607446362,Completed,26.55,24,7
329,2820,141,,40,2025-01-11 15:08:27,2025-01-11 15:18:27,36.75115896506293,10.21265934050939,Completed,22.39,18,3
330,4620,82,1249,16,2025-01-28 18:36:49,2025-01-28 18:51:49,36.51746837178385,10.70915631055406,Completed,23.67,41,16
331,1824,196,2120,81,2025-01-19 12:52:54,2025-01-19 13:03:54,36.49382917605018,10.747263671960482,Completed,45.54,25,16
332,2145,115,,71,2025-03-22 17:34:31,2025-03-22 17:51:31,36.80604361204711,10.163359701119996,Completed,25.07,28,23
333,2459,39,,56,2025-01-16 17:39:57,2025-01-16 17:57:57,35.81805223120277,10.60289561422951,Cancelled,21.39,25,20
334,4807,170,2110,57,2025-02-04 12:03:07,2025-02-04 12:22:07,36.76429587246124,10.214910694765472,Completed,46.37,38,23
335,3550,182,3981,50,2025-03-25 17:17:59,2025-03-25 17:34:59,32.92003678623909,10.434556324493236,Completed,34.56,26,21
336,1729,1,3785,44,2025-03-06 17:23:42,2025-03-06 17:43:42,36.42648551318757,10.709123404684501,Completed,16.33,22,16
337,3199,47,,52,2025-01-09 12:05:10,2025-01-09 12:20:10,34.424575512397666,8.838243556950896,Completed,23.32,29,6
338,1403,145,1992,88,2025-01-21 18:47:11,2025-01-21 19:02:11,36.81345928908495,10.23628935680014,Completed,25.14,29,23
339,303,48,,23,2025-02-04 18:51:11,2025-02-04 19:01:11,36.81348238264796,10.176070085092839,Completed,40.33,31,23
340,987,162,,40,2025-03-26 18:57:23,2025-03-26 19:15:23,36.781058333582244,10.192544131924794,Completed,31.54,23,3
341,3092,153,1083,27,2025-01-13 12:09:14,2025-01-13 12:22:14,36.873151391110895,10.170946021402603,Completed,24.38,41,1
342,4000,77,4176,47,2025-02-24 18:35:29,2025-02-24 18:51:29,36.77749983623464,10.146278320625454,Completed,35.77,19,23
343,2133,69,,9,2025-01-30 14:25:11,2025-01-30 14:37:11,35.86146088782151,10.566805657310487,Completed,17.41,32,20
344,2298,113,,52,2025-03-11 16:07:42,2025-03-11 16:23:42,34.45377124928792,8.750920861624076,Completed,20.35,31,6
345,2418,132,,58,2025-03-16 21:23:38,2025-03-16 21:41:38,36.79477550180773,10.165690014650425,Completed,27.29,19,23
346,3766,60,,76,2025-03-02 13:02:51,2025-03-02 13:17:51,36.2002484426568,8.716011367312761,Completed,14.41,29,11
347,3854,174,3784,12,2025-02-07 12:17:19,2025-02-07 12:36:19,36.78541468945221,10.177722646123163,Completed,16.64,15,13
348,3139,153,430,75,2025-01-02 14:59:43,2025-01-02 15:11:43,36.878079950459224,10.161777334395177,Completed,11.44,28,1
349,3189,25,4034,88,2025-02-04 13:08:47,2025-02-04 13:27:47,33.95240201398538,8.152244623631287,Completed,44.01,28,22
350,4186,132,,84,2025-01-31 10:05:13,2025-01-31 10:21:13,36.794805599183796,10.156239331759094,Completed,20.13,29,23
351,245,135,,24,2025-02-16 19:04:18,2025-02-16 19:21:18,36.47139553208033,10.698803192283053,Completed,40.63,15,16
352,4298,120,,28,2025-02-20 18:22:09,2025-02-20 18:42:09,36.78519833550389,10.197193689207214,Completed,15.6,40,23
353,3957,114,1478,29,2025-03-23 20:16:14,2025-03-23 20:36:14,34.77308628904721,10.751540442510665,Cancelled,38.67,35,17
354,4020,133,1329,47,2025-01-14 19:25:19,2025-01-14 19:39:19,36.832906308957504,10.23715786121777,Completed,13.94,24,23
355,1077,59,3443,57,2025-03-01 15:36:18,2025-03-01 15:49:18,36.77504003862631,10.185975005628539,Completed,49.48,30,23
356,3019,101,,12,2025-01-11 13:19:59,2025-01-11 13:33:59,36.797253481890024,10.151603029146983,Completed,15.0,22,13
357,1848,110,2673,57,2025-03-21 15:38:36,2025-03-21 15:52:36,36.84176039243417,10.216859088650109,Completed,41.35,19,23
358,1587,114,,29,2025-02-08 12:49:03,2025-02-08 13:06:03,34.779693964751125,10.762566734905896,Completed,21.33,28,17
359,703,84,,92,2025-01-08 15:08:40,2025-01-08 15:21:40,36.81661901474519,10.163753228732693,Completed,39.08,26,1
360,3794,55,,92,2025-01-07 18:56:13,2025-01-07 19:06:13,36.829446562685064,10.152536200359412,Completed,18.14,25,1
361,4910,16,,12,2025-02-15 19:22:54,2025-02-15 19:35:54,36.83822116523384,10.207927006340821,Completed,47.41,23,13
362,4191,127,285,88,2025-02-18 08:43:34,2025-02-18 08:58:34,35.1937466073288,8.862263362927687,Completed,11.61,46,9
363,1594,149,,55,2025-02-16 19:59:33,2025-02-16 20:09:33,36.385982673574226,10.135073746365537,Completed,16.72,23,24
364,1259,67,3290,39,2025-02-11 21:02:05,2025-02-11 21:22:05,36.38835062651893,10.1736386968145,Completed,36.62,21,24
365,4477,152,4560,13,2025-02-25 18:47:33,2025-02-25 19:04:33,36.78234192560733,10.158094090339555,Cancelled,44.49,19,13
366,3935,107,,73,2025-01-16 10:38:03,2025-01-16 10:54:03,36.71520112849395,9.204540721725047,Completed,30.52,28,2
367,3467,74,,55,2025-02-11 13:52:20,2025-02-11 14:10:20,36.364481682217814,10.112701573103243,Completed,32.97,28,24
368,768,159,,39,2025-01-14 11:24:20,2025-01-14 11:39:20,36.413486284798715,10.11550342826191,Completed,29.78,23,24
369,526,128,,8,2025-03-24 11:14:34,2025-03-24 11:27:34,33.865350245998705,10.05157105851069,Completed,32.9,22,5
370,2944,77,,71,2025-02-27 20:45:48,2025-02-27 21:01:48,36.777225481409204,10.155801149230633,Completed,31.04,15,23
371,2389,79,2999,32,2025-02-06 11:11:55,2025-02-06 11:25:55,36.501420880508185,8.816152666932801,Completed,18.99,34,7
372,3940,112,,83,2025-02-19 19:11:24,2025-02-19 19:31:24,36.791428747606965,10.177625200846284,Completed,20.46,17,23
373,3148,56,,47,2025-03-04 19:20:07,2025-03-04 19:35:07,36.81718298522429,10.138650423328647,Completed,44.02,22,23
374,2089,179,4570,17,2025-02-15 14:22:12,2025-02-15 14:33:12,36.78780729978959,10.199754093939175,Completed,11.57,32,23
375,2628,45,,15,2025-01-25 17:04:14,2025-01-25 17:16:14,33.398285300543066,10.558019241320157,Completed,15.3,29,14
376,1943,126,,9,2025-01-09 12:42:43,2025-01-09 13:00:43,35.79145926156078,10.587264081398331,Completed,19.36,34,20
377,3499,100,,12,2025-02-11 18:51:34,2025-02-11 19:02:34,33.960399322074345,8.141091727377486,Completed,25.0,28,22
378,3784,173,1758,53,2025-02-18 21:46:15,2025-02-18 22:05:15,36.90509317926161,10.130091123764265,Completed,353.84,17,1
379,2380,128,,8,2025-01-07 08:00:15,2025-01-07 08:19:15,33.85064220978988,10.042800685381556,Completed,27.6,24,5
380,1519,137,2587,87,2025-02-23 18:31:52,2025-02-23 18:43:52,36.762601218564676,10.181114954048354,Completed,300.81,15,3
381,1174,103,537,79,2025-01-30 13:02:06,2025-01-30 13:22:06,36.46240831395958,10.769681002258343,Completed,17.65,30,16
382,2961,179,,67,2025-03-18 21:54:47,2025-03-18 22:07:47,36.781845890990844,10.207125801727592,Completed,15.58,34,23
383,1093,58,2339,42,2025-03-11 12:10:40,2025-03-11 12:25:40,36.80579441962576,10.146245853677879,Completed,16.67,30,23
384,3979,53,,91,2025-03-15 19:55:53,2025-03-15 20:05:53,36.83613021482181,10.171342714521828,Cancelled,20.93,31,23
385,1243,176,,6,2025-02-23 17:38:08,2025-02-23 17:49:08,36.83392252822525,10.18391642071581,Completed,18.1,22,23
386,1465,178,3831,57,2025-02-11 12:05:08,2025-02-11 12:25:08,36.845168383506866,10.22607950758184,Completed,22.78,30,23
387,1013,170,,83,2025-03-26 18:28:45,2025-03-26 18:41:45,36.75960121358645,10.199332505385094,Completed,12.94,25,23
388,1041,60,,76,2025-01-18 17:39:03,2025-01-18 17:52:03,36.203940427888504,8.713151004462182,Completed,12.57,30,11
